date,keyword,value,region,disease
2024-04-24,covid fiebre,58.21,SLP,covid
2024-04-24,perdida de olfato,48.87,MX,covid
2024-04-24,perdida de olfato,56.77,SLP,covid
2024-04-24,covid mexico,47.54,MX,covid
2024-04-24,covid mexico,37.59,SLP,covid
2024-04-24,covid slp,43.89,MX,covid
2024-04-24,covid slp,48.8,SLP,covid
2024-04-24,dengue fiebre,68.88,MX,dengue
2024-04-24,dengue fiebre,78.09,SLP,dengue
2024-04-24,dolor de huesos,68.4,MX,dengue
2024-04-24,dolor de huesos,70.77,SLP,dengue
2024-04-24,sarpullido,66.13,MX,dengue
2024-04-24,sarpullido,69.87,SLP,dengue
2024-04-24,dengue slp,55.2,MX,dengue
2024-04-24,dengue slp,52.71,SLP,dengue
2024-04-24,mosquito,50.81,MX,dengue
2024-04-24,mosquito,45.44,SLP,dengue
2024-04-25,tos,61.51,MX,hantavirus
2024-04-25,tos,63.8,SLP,hantavirus
2024-04-25,fiebre,67.89,MX,hantavirus
2024-04-25,fiebre,64.85,SLP,hantavirus
2024-04-25,dolor muscular,63.96,MX,hantavirus
2024-04-25,dolor muscular,60.93,SLP,hantavirus
2024-04-25,dificultad para respirar,48.84,MX,hantavirus
2024-04-25,dificultad para respirar,47.49,SLP,hantavirus
2024-04-25,sangrado,49.28,MX,hantavirus
2024-04-25,sangrado,32.06,SLP,hantavirus
2024-04-25,raton de campo,47.52,MX,hantavirus
2024-04-25,raton de campo,40.63,SLP,hantavirus
2024-04-25,hantavirus sintomas,62.6,MX,hantavirus
2024-04-25,hantavirus sintomas,55.57,SLP,hantavirus
2024-04-25,covid tos,54.14,MX,covid
2024-04-25,covid tos,62.75,SLP,covid
2024-04-25,covid fiebre,70.87,MX,covid
2024-04-25,covid fiebre,62.06,SLP,covid
2024-04-25,perdida de olfato,55.14,MX,covid
2024-04-25,perdida de olfato,57.0,SLP,covid
2024-04-25,covid mexico,50.7,MX,covid
2024-04-25,covid mexico,41.05,SLP,covid
2024-04-25,covid slp,41.67,MX,covid
2024-04-25,covid slp,46.68,SLP,covid
2024-04-25,dengue fiebre,63.12,MX,dengue
2024-04-25,dengue fiebre,69.66,SLP,dengue
2024-04-25,dolor de huesos,80.63,MX,dengue
2024-04-25,dolor de huesos,71.42,SLP,dengue
2024-04-25,sarpullido,63.02,MX,dengue
2024-04-25,sarpullido,58.34,SLP,dengue
2024-04-25,dengue slp,55.65,MX,dengue
2024-04-25,dengue slp,53.48,SLP,dengue
2024-04-25,mosquito,50.36,MX,dengue
2024-04-25,mosquito,53.15,SLP,dengue
2024-04-26,tos,63.83,MX,hantavirus
2024-04-26,tos,67.28,SLP,hantavirus
2024-04-26,fiebre,62.36,MX,hantavirus
2024-04-26,fiebre,57.37,SLP,hantavirus
2024-04-26,dolor muscular,53.94,MX,hantavirus
2024-04-26,dolor muscular,49.37,SLP,hantavirus
2024-04-26,dificultad para respirar,42.71,MX,hantavirus
2024-04-26,dificultad para respirar,47.15,SLP,hantavirus
2024-04-26,sangrado,42.9,MX,hantavirus
2024-04-26,sangrado,44.18,SLP,hantavirus
2024-04-26,raton de campo,44.15,MX,hantavirus
2024-04-26,raton de campo,46.94,SLP,hantavirus
2024-04-26,hantavirus sintomas,62.43,MX,hantavirus
2024-04-26,hantavirus sintomas,50.99,SLP,hantavirus
2024-04-26,covid tos,56.43,MX,covid
2024-04-26,covid tos,51.82,SLP,covid
2024-04-26,covid fiebre,61.87,MX,covid
2024-04-26,covid fiebre,53.28,SLP,covid
2024-04-26,perdida de olfato,63.4,MX,covid
2024-04-26,perdida de olfato,58.63,SLP,covid
2024-04-26,covid mexico,43.2,MX,covid
2024-04-26,covid mexico,57.29,SLP,covid
2024-04-26,covid slp,38.78,MX,covid
2024-04-26,covid slp,39.97,SLP,covid
2024-04-26,dengue fiebre,74.83,MX,dengue
2024-04-26,dengue fiebre,71.24,SLP,dengue
2024-04-26,dolor de huesos,68.99,MX,dengue
2024-04-26,dolor de huesos,72.18,SLP,dengue
2024-04-26,sarpullido,65.11,MX,dengue
2024-04-26,sarpullido,59.59,SLP,dengue
2024-04-26,dengue slp,54.59,MX,dengue
2024-04-26,dengue slp,57.94,SLP,dengue
2024-04-26,mosquito,52.95,MX,dengue
2024-04-26,mosquito,49.41,SLP,dengue
2024-04-27,tos,53.96,MX,hantavirus
2024-04-27,tos,63.23,SLP,hantavirus
2024-04-27,fiebre,57.6,MX,hantavirus
2024-04-27,fiebre,64.83,SLP,hantavirus
2024-04-27,dolor muscular,51.3,MX,hantavirus
2024-04-27,dolor muscular,47.71,SLP,hantavirus
2024-04-27,dificultad para respirar,43.26,MX,hantavirus
2024-04-27,dificultad para respirar,55.77,SLP,hantavirus
2024-04-27,sangrado,42.8,MX,hantavirus
2024-04-27,sangrado,46.5,SLP,hantavirus
2024-04-27,raton de campo,50.91,MX,hantavirus
2024-04-27,raton de campo,43.04,SLP,hantavirus
2024-04-27,hantavirus sintomas,66.68,MX,hantavirus
2024-04-27,hantavirus sintomas,58.19,SLP,hantavirus
2024-04-27,covid tos,59.14,MX,covid
2024-04-27,covid tos,59.67,SLP,covid
2024-04-27,covid fiebre,65.97,MX,covid
2024-04-27,covid fiebre,56.97,SLP,covid
2024-04-27,perdida de olfato,52.49,MX,covid
2024-04-27,perdida de olfato,58.31,SLP,covid
2024-04-27,covid mexico,45.03,MX,covid
2024-04-27,covid mexico,43.9,SLP,covid
2024-04-27,covid slp,43.13,MX,covid
2024-04-27,covid slp,36.3,SLP,covid
2024-04-27,dengue fiebre,75.52,MX,dengue
2024-04-27,dengue fiebre,62.5,SLP,dengue
2024-04-27,dolor de huesos,68.3,MX,dengue
2024-04-27,dolor de huesos,67.19,SLP,dengue
2024-04-27,sarpullido,63.25,MX,dengue
2024-04-27,sarpullido,50.34,SLP,dengue
2024-04-27,dengue slp,45.39,MX,dengue
2024-04-27,dengue slp,52.11,SLP,dengue
2024-04-27,mosquito,54.6,MX,dengue
2024-04-27,mosquito,51.05,SLP,dengue
2024-04-28,tos,62.04,MX,hantavirus
2024-04-28,tos,57.61,SLP,hantavirus
2024-04-28,fiebre,62.47,MX,hantavirus
2024-04-28,fiebre,52.19,SLP,hantavirus
2024-04-28,dolor muscular,54.21,MX,hantavirus
2024-04-28,dolor muscular,62.84,SLP,hantavirus
2024-04-28,dificultad para respirar,45.64,MX,hantavirus
2024-04-28,dificultad para respirar,41.49,SLP,hantavirus
2024-04-28,sangrado,43.24,MX,hantavirus
2024-04-28,sangrado,43.02,SLP,hantavirus
2024-04-28,raton de campo,61.1,MX,hantavirus
2024-04-28,raton de campo,48.48,SLP,hantavirus
2024-04-28,hantavirus sintomas,53.49,MX,hantavirus
2024-04-28,hantavirus sintomas,59.61,SLP,hantavirus
2024-04-28,covid tos,63.27,MX,covid
2024-04-28,covid tos,57.67,SLP,covid
2024-04-28,covid fiebre,58.37,MX,covid
2024-04-28,covid fiebre,63.68,SLP,covid
2024-04-28,perdida de olfato,54.01,MX,covid
2024-04-28,perdida de olfato,48.93,SLP,covid
2024-04-28,covid mexico,33.83,MX,covid
2024-04-28,covid mexico,41.98,SLP,covid
2024-04-28,covid slp,44.54,MX,covid
2024-04-28,covid slp,44.41,SLP,covid
2024-04-28,dengue fiebre,70.47,MX,dengue
2024-04-28,dengue fiebre,71.18,SLP,dengue
2024-04-28,dolor de huesos,56.22,MX,dengue
2024-04-28,dolor de huesos,68.17,SLP,dengue
2024-04-28,sarpullido,59.24,MX,dengue
2024-04-28,sarpullido,68.58,SLP,dengue
2024-04-28,dengue slp,55.65,MX,dengue
2024-04-28,dengue slp,51.78,SLP,dengue
2024-04-28,mosquito,51.79,MX,dengue
2024-04-28,mosquito,42.24,SLP,dengue
2024-04-29,tos,57.67,MX,hantavirus
2024-04-29,tos,62.8,SLP,hantavirus
2024-04-29,fiebre,65.83,MX,hantavirus
2024-04-29,fiebre,67.95,SLP,hantavirus
2024-04-29,dolor muscular,52.65,MX,hantavirus
2024-04-29,dolor muscular,55.97,SLP,hantavirus
2024-04-29,dificultad para respirar,47.15,MX,hantavirus
2024-04-29,dificultad para respirar,51.79,SLP,hantavirus
2024-04-29,sangrado,47.33,MX,hantavirus
2024-04-29,sangrado,49.93,SLP,hantavirus
2024-04-29,raton de campo,41.88,MX,hantavirus
2024-04-29,raton de campo,46.89,SLP,hantavirus
2024-04-29,hantavirus sintomas,64.73,MX,hantavirus
2024-04-29,hantavirus sintomas,62.47,SLP,hantavirus
2024-04-29,covid tos,64.6,MX,covid
2024-04-29,covid tos,58.84,SLP,covid
2024-04-29,covid fiebre,60.0,MX,covid
2024-04-29,covid fiebre,64.67,SLP,covid
2024-04-29,perdida de olfato,56.49,MX,covid
2024-04-29,perdida de olfato,46.69,SLP,covid
2024-04-29,covid mexico,44.59,MX,covid
2024-04-29,covid mexico,46.32,SLP,covid
2024-04-29,covid slp,41.28,MX,covid
2024-04-29,covid slp,43.83,SLP,covid
2024-04-29,dengue fiebre,65.02,MX,dengue
2024-04-29,dengue fiebre,68.67,SLP,dengue
2024-04-29,dolor de huesos,70.55,MX,dengue
2024-04-29,dolor de huesos,65.69,SLP,dengue
2024-04-29,sarpullido,55.82,MX,dengue
2024-04-29,sarpullido,64.17,SLP,dengue
2024-04-29,dengue slp,54.63,MX,dengue
2024-04-29,dengue slp,56.27,SLP,dengue
2024-04-29,mosquito,45.46,MX,dengue
2024-04-29,mosquito,46.54,SLP,dengue
2024-04-30,tos,61.55,MX,hantavirus
2024-04-30,tos,58.33,SLP,hantavirus
2024-04-30,fiebre,57.85,MX,hantavirus
2024-04-30,fiebre,61.89,SLP,hantavirus
2024-04-30,dolor muscular,51.17,MX,hantavirus
2024-04-30,dolor muscular,58.99,SLP,hantavirus
2024-04-30,dificultad para respirar,41.69,MX,hantavirus
2024-04-30,dificultad para respirar,46.89,SLP,hantavirus
2024-04-30,sangrado,45.58,MX,hantavirus
2024-04-30,sangrado,46.64,SLP,hantavirus
2024-04-30,raton de campo,58.12,MX,hantavirus
2024-04-30,raton de campo,43.51,SLP,hantavirus
2024-04-30,hantavirus sintomas,62.68,MX,hantavirus
2024-04-30,hantavirus sintomas,62.75,SLP,hantavirus
2024-04-30,covid tos,56.8,MX,covid
2024-04-30,covid tos,58.49,SLP,covid
2024-04-30,covid fiebre,57.58,MX,covid
2024-04-30,covid fiebre,61.42,SLP,covid
2024-04-30,perdida de olfato,51.37,MX,covid
2024-04-30,perdida de olfato,49.4,SLP,covid
2024-04-30,covid mexico,34.33,MX,covid
2024-04-30,covid mexico,39.44,SLP,covid
2024-04-30,covid slp,40.11,MX,covid
2024-04-30,covid slp,46.72,SLP,covid
2024-04-30,dengue fiebre,69.26,MX,dengue
2024-04-30,dengue fiebre,63.2,SLP,dengue
2024-04-30,dolor de huesos,66.1,MX,dengue
2024-04-30,dolor de huesos,71.68,SLP,dengue
2024-04-30,sarpullido,65.29,MX,dengue
2024-04-30,sarpullido,56.59,SLP,dengue
2024-04-30,dengue slp,48.87,MX,dengue
2024-04-30,dengue slp,50.03,SLP,dengue
2024-04-30,mosquito,46.36,MX,dengue
2024-04-30,mosquito,41.27,SLP,dengue
2024-05-01,tos,60.61,MX,hantavirus
2024-05-01,tos,65.13,SLP,hantavirus
2024-05-01,fiebre,58.77,MX,hantavirus
2024-05-01,fiebre,65.16,SLP,hantavirus
2024-05-01,dolor muscular,54.99,MX,hantavirus
2024-05-01,dolor muscular,50.95,SLP,hantavirus
2024-05-01,dificultad para respirar,36.5,MX,hantavirus
2024-05-01,dificultad para respirar,47.59,SLP,hantavirus
2024-05-01,sangrado,45.13,MX,hantavirus
2024-05-01,sangrado,39.84,SLP,hantavirus
2024-05-01,raton de campo,54.14,MX,hantavirus
2024-05-01,raton de campo,47.91,SLP,hantavirus
2024-05-01,hantavirus sintomas,64.87,MX,hantavirus
2024-05-01,hantavirus sintomas,61.22,SLP,hantavirus
2024-05-01,covid tos,42.19,MX,covid
2024-05-01,covid tos,46.19,SLP,covid
2024-05-01,covid fiebre,60.11,MX,covid
2024-05-01,covid fiebre,60.24,SLP,covid
2024-05-01,perdida de olfato,39.2,MX,covid
2024-05-01,perdida de olfato,43.73,SLP,covid
2024-05-01,covid mexico,38.73,MX,covid
2024-05-01,covid mexico,36.84,SLP,covid
2024-05-01,covid slp,31.54,MX,covid
2024-05-01,covid slp,26.63,SLP,covid
2024-05-01,dengue fiebre,68.68,MX,dengue
2024-05-01,dengue fiebre,72.74,SLP,dengue
2024-05-01,dolor de huesos,74.05,MX,dengue
2024-05-01,dolor de huesos,75.93,SLP,dengue
2024-05-01,sarpullido,67.54,MX,dengue
2024-05-01,sarpullido,69.6,SLP,dengue
2024-05-01,dengue slp,55.09,MX,dengue
2024-05-01,dengue slp,56.08,SLP,dengue
2024-05-01,mosquito,67.29,MX,dengue
2024-05-01,mosquito,65.42,SLP,dengue
2024-05-02,tos,62.99,MX,hantavirus
2024-05-02,tos,61.15,SLP,hantavirus
2024-05-02,fiebre,65.02,MX,hantavirus
2024-05-02,fiebre,72.4,SLP,hantavirus
2024-05-02,dolor muscular,53.2,MX,hantavirus
2024-05-02,dolor muscular,49.78,SLP,hantavirus
2024-05-02,dificultad para respirar,47.23,MX,hantavirus
2024-05-02,dificultad para respirar,39.88,SLP,hantavirus
2024-05-02,sangrado,38.84,MX,hantavirus
2024-05-02,sangrado,50.72,SLP,hantavirus
2024-05-02,raton de campo,56.88,MX,hantavirus
2024-05-02,raton de campo,53.65,SLP,hantavirus
2024-05-02,hantavirus sintomas,61.71,MX,hantavirus
2024-05-02,hantavirus sintomas,53.66,SLP,hantavirus
2024-05-02,covid tos,52.68,MX,covid
2024-05-02,covid tos,47.14,SLP,covid
2024-05-02,covid fiebre,53.7,MX,covid
2024-05-02,covid fiebre,58.74,SLP,covid
2024-05-02,perdida de olfato,46.99,MX,covid
2024-05-02,perdida de olfato,53.54,SLP,covid
2024-05-02,covid mexico,27.58,MX,covid
2024-05-02,covid mexico,38.34,SLP,covid
2024-05-02,covid slp,31.18,MX,covid
2024-05-02,covid slp,30.04,SLP,covid
2024-05-02,dengue fiebre,67.66,MX,dengue
2024-05-02,dengue fiebre,72.56,SLP,dengue
2024-05-02,dolor de huesos,73.04,MX,dengue
2024-05-02,dolor de huesos,71.6,SLP,dengue
2024-05-02,sarpullido,70.86,MX,dengue
2024-05-02,sarpullido,68.89,SLP,dengue
2024-05-02,dengue slp,49.07,MX,dengue
2024-05-02,dengue slp,70.44,SLP,dengue
2024-05-02,mosquito,59.32,MX,dengue
2024-05-02,mosquito,58.45,SLP,dengue
2024-05-03,tos,56.2,MX,hantavirus
2024-05-03,tos,54.76,SLP,hantavirus
2024-05-03,fiebre,65.42,MX,hantavirus
2024-05-03,fiebre,61.22,SLP,hantavirus
2024-05-03,dolor muscular,52.0,MX,hantavirus
2024-05-03,dolor muscular,48.37,SLP,hantavirus
2024-05-03,dificultad para respirar,35.93,MX,hantavirus
2024-05-03,dificultad para respirar,38.4,SLP,hantavirus
2024-05-03,sangrado,51.74,MX,hantavirus
2024-05-03,sangrado,43.62,SLP,hantavirus
2024-05-03,raton de campo,40.64,MX,hantavirus
2024-05-03,raton de campo,56.38,SLP,hantavirus
2024-05-03,hantavirus sintomas,65.99,MX,hantavirus
2024-05-03,hantavirus sintomas,65.97,SLP,hantavirus
2024-05-03,covid tos,48.25,MX,covid
2024-05-03,covid tos,49.47,SLP,covid
2024-05-03,covid fiebre,61.21,MX,covid
2024-05-03,covid fiebre,50.07,SLP,covid
2024-05-03,perdida de olfato,41.09,MX,covid
2024-05-03,perdida de olfato,45.4,SLP,covid
2024-05-03,covid mexico,33.84,MX,covid
2024-05-03,covid mexico,39.43,SLP,covid
2024-05-03,covid slp,35.65,MX,covid
2024-05-03,covid slp,43.69,SLP,covid
2024-05-03,dengue fiebre,74.52,MX,dengue
2024-05-03,dengue fiebre,72.95,SLP,dengue
2024-05-03,dolor de huesos,77.44,MX,dengue
2024-05-03,dolor de huesos,85.22,SLP,dengue
2024-05-03,sarpullido,72.75,MX,dengue
2024-05-03,sarpullido,73.24,SLP,dengue
2024-05-03,dengue slp,60.44,MX,dengue
2024-05-03,dengue slp,73.68,SLP,dengue
2024-05-03,mosquito,59.02,MX,dengue
2024-05-03,mosquito,62.07,SLP,dengue
2024-05-04,tos,65.38,MX,hantavirus
2024-05-04,tos,62.21,SLP,hantavirus
2024-05-04,fiebre,59.74,MX,hantavirus
2024-05-04,fiebre,62.32,SLP,hantavirus
2024-05-04,dolor muscular,45.85,MX,hantavirus
2024-05-04,dolor muscular,58.84,SLP,hantavirus
2024-05-04,dificultad para respirar,44.92,MX,hantavirus
2024-05-04,dificultad para respirar,53.32,SLP,hantavirus
2024-05-04,sangrado,45.68,MX,hantavirus
2024-05-04,sangrado,44.88,SLP,hantavirus
2024-05-04,raton de campo,52.52,MX,hantavirus
2024-05-04,raton de campo,45.64,SLP,hantavirus
2024-05-04,hantavirus sintomas,57.62,MX,hantavirus
2024-05-04,hantavirus sintomas,60.54,SLP,hantavirus
2024-05-04,covid tos,49.57,MX,covid
2024-05-04,covid tos,47.77,SLP,covid
2024-05-04,covid fiebre,52.7,MX,covid
2024-05-04,covid fiebre,63.89,SLP,covid
2024-05-04,perdida de olfato,41.31,MX,covid
2024-05-04,perdida de olfato,48.97,SLP,covid
2024-05-04,covid mexico,35.21,MX,covid
2024-05-04,covid mexico,37.67,SLP,covid
2024-05-04,covid slp,39.03,MX,covid
2024-05-04,covid slp,25.82,SLP,covid
2024-05-04,dengue fiebre,84.3,MX,dengue
2024-05-04,dengue fiebre,74.69,SLP,dengue
2024-05-04,dolor de huesos,71.64,MX,dengue
2024-05-04,dolor de huesos,71.16,SLP,dengue
2024-05-04,sarpullido,65.17,MX,dengue
2024-05-04,sarpullido,57.3,SLP,dengue
2024-05-04,dengue slp,59.32,MX,dengue
2024-05-04,dengue slp,63.71,SLP,dengue
2024-05-04,mosquito,59.67,MX,dengue
2024-05-04,mosquito,56.55,SLP,dengue
2024-05-05,tos,67.18,MX,hantavirus
2024-05-05,tos,60.5,SLP,hantavirus
2024-05-05,fiebre,58.78,MX,hantavirus
2024-05-05,fiebre,63.94,SLP,hantavirus
2024-05-05,dolor muscular,57.05,MX,hantavirus
2024-05-05,dolor muscular,59.16,SLP,hantavirus
2024-05-05,dificultad para respirar,55.15,MX,hantavirus
2024-05-05,dificultad para respirar,43.51,SLP,hantavirus
2024-05-05,sangrado,44.75,MX,hantavirus
2024-05-05,sangrado,37.43,SLP,hantavirus
2024-05-05,raton de campo,53.9,MX,hantavirus
2024-05-05,raton de campo,51.49,SLP,hantavirus
2024-05-05,hantavirus sintomas,59.04,MX,hantavirus
2024-05-05,hantavirus sintomas,56.84,SLP,hantavirus
2024-05-05,covid tos,35.29,MX,covid
2024-05-05,covid tos,56.1,SLP,covid
2024-05-05,covid fiebre,44.91,MX,covid
2024-05-05,covid fiebre,48.7,SLP,covid
2024-05-05,perdida de olfato,46.88,MX,covid
2024-05-05,perdida de olfato,43.81,SLP,covid
2024-05-05,covid mexico,47.19,MX,covid
2024-05-05,covid mexico,28.9,SLP,covid
2024-05-05,covid slp,45.61,MX,covid
2024-05-05,covid slp,41.32,SLP,covid
2024-05-05,dengue fiebre,77.59,MX,dengue
2024-05-05,dengue fiebre,72.03,SLP,dengue
2024-05-05,dolor de huesos,78.37,MX,dengue
2024-05-05,dolor de huesos,82.33,SLP,dengue
2024-05-05,sarpullido,79.78,MX,dengue
2024-05-05,sarpullido,61.88,SLP,dengue
2024-05-05,dengue slp,54.74,MX,dengue
2024-05-05,dengue slp,59.96,SLP,dengue
2024-05-05,mosquito,59.59,MX,dengue
2024-05-05,mosquito,66.85,SLP,dengue
2024-05-06,tos,65.12,MX,hantavirus
2024-05-06,tos,56.34,SLP,hantavirus
2024-05-06,fiebre,63.31,MX,hantavirus
2024-05-06,fiebre,60.47,SLP,hantavirus
2024-05-06,dolor muscular,49.52,MX,hantavirus
2024-05-06,dolor muscular,47.9,SLP,hantavirus
2024-05-06,dificultad para respirar,37.23,MX,hantavirus
2024-05-06,dificultad para respirar,40.44,SLP,hantavirus
2024-05-06,sangrado,54.95,MX,hantavirus
2024-05-06,sangrado,50.35,SLP,hantavirus
2024-05-06,raton de campo,51.53,MX,hantavirus
2024-05-06,raton de campo,48.79,SLP,hantavirus
2024-05-06,hantavirus sintomas,57.05,MX,hantavirus
2024-05-06,hantavirus sintomas,60.53,SLP,hantavirus
2024-05-06,covid tos,53.37,MX,covid
2024-05-06,covid tos,56.46,SLP,covid
2024-05-06,covid fiebre,56.99,MX,covid
2024-05-06,covid fiebre,55.56,SLP,covid
2024-05-06,perdida de olfato,51.47,MX,covid
2024-05-06,perdida de olfato,45.83,SLP,covid
2024-05-06,covid mexico,43.46,MX,covid
2024-05-06,covid mexico,41.69,SLP,covid
2024-05-06,covid slp,31.15,MX,covid
2024-05-06,covid slp,38.36,SLP,covid
2024-05-06,dengue fiebre,74.37,MX,dengue
2024-05-06,dengue fiebre,77.76,SLP,dengue
2024-05-06,dolor de huesos,83.14,MX,dengue
2024-05-06,dolor de huesos,79.15,SLP,dengue
2024-05-06,sarpullido,68.67,MX,dengue
2024-05-06,sarpullido,68.82,SLP,dengue
2024-05-06,dengue slp,61.46,MX,dengue
2024-05-06,dengue slp,56.3,SLP,dengue
2024-05-06,mosquito,59.48,MX,dengue
2024-05-06,mosquito,61.86,SLP,dengue
2024-05-07,tos,60.64,MX,hantavirus
2024-05-07,tos,59.5,SLP,hantavirus
2024-05-07,fiebre,63.62,MX,hantavirus
2024-05-07,fiebre,67.16,SLP,hantavirus
2024-05-07,dolor muscular,59.35,MX,hantavirus
2024-05-07,dolor muscular,52.69,SLP,hantavirus
2024-05-07,dificultad para respirar,43.2,MX,hantavirus
2024-05-07,dificultad para respirar,38.45,SLP,hantavirus
2024-05-07,sangrado,47.11,MX,hantavirus
2024-05-07,sangrado,41.93,SLP,hantavirus
2024-05-07,raton de campo,49.17,MX,hantavirus
2024-05-07,raton de campo,59.31,SLP,hantavirus
2024-05-07,hantavirus sintomas,63.03,MX,hantavirus
2024-05-07,hantavirus sintomas,61.65,SLP,hantavirus
2024-05-07,covid tos,48.69,MX,covid
2024-05-07,covid tos,55.95,SLP,covid
2024-05-07,covid fiebre,49.77,MX,covid
2024-05-07,covid fiebre,55.84,SLP,covid
2024-05-07,perdida de olfato,40.35,MX,covid
2024-05-07,perdida de olfato,45.3,SLP,covid
2024-05-07,covid mexico,43.05,MX,covid
2024-05-07,covid mexico,37.02,SLP,covid
2024-05-07,covid slp,40.34,MX,covid
2024-05-07,covid slp,34.29,SLP,covid
2024-05-07,dengue fiebre,74.07,MX,dengue
2024-05-07,dengue fiebre,74.17,SLP,dengue
2024-05-07,dolor de huesos,73.65,MX,dengue
2024-05-07,dolor de huesos,74.56,SLP,dengue
2024-05-07,sarpullido,76.62,MX,dengue
2024-05-07,sarpullido,72.03,SLP,dengue
2024-05-07,dengue slp,63.12,MX,dengue
2024-05-07,dengue slp,65.52,SLP,dengue
2024-05-07,mosquito,63.06,MX,dengue
2024-05-07,mosquito,65.56,SLP,dengue
2024-05-08,tos,55.08,MX,hantavirus
2024-05-08,tos,63.91,SLP,hantavirus
2024-05-08,fiebre,54.94,MX,hantavirus
2024-05-08,fiebre,62.96,SLP,hantavirus
2024-05-08,dolor muscular,51.22,MX,hantavirus
2024-05-08,dolor muscular,50.3,SLP,hantavirus
2024-05-08,dificultad para respirar,40.73,MX,hantavirus
2024-05-08,dificultad para respirar,44.88,SLP,hantavirus
2024-05-08,sangrado,34.42,MX,hantavirus
2024-05-08,sangrado,36.73,SLP,hantavirus
2024-05-08,raton de campo,51.19,MX,hantavirus
2024-05-08,raton de campo,41.98,SLP,hantavirus
2024-05-08,hantavirus sintomas,52.48,MX,hantavirus
2024-05-08,hantavirus sintomas,69.02,SLP,hantavirus
2024-05-08,covid tos,57.17,MX,covid
2024-05-08,covid tos,46.24,SLP,covid
2024-05-08,covid fiebre,41.76,MX,covid
2024-05-08,covid fiebre,47.89,SLP,covid
2024-05-08,perdida de olfato,44.91,MX,covid
2024-05-08,perdida de olfato,50.47,SLP,covid
2024-05-08,covid mexico,31.99,MX,covid
2024-05-08,covid mexico,39.22,SLP,covid
2024-05-08,covid slp,19.96,MX,covid
2024-05-08,covid slp,35.32,SLP,covid
2024-05-08,dengue fiebre,80.45,MX,dengue
2024-05-08,dengue fiebre,78.03,SLP,dengue
2024-05-08,dolor de huesos,72.48,MX,dengue
2024-05-08,dolor de huesos,75.71,SLP,dengue
2024-05-08,sarpullido,69.27,MX,dengue
2024-05-08,sarpullido,68.58,SLP,dengue
2024-05-08,dengue slp,56.78,MX,dengue
2024-05-08,dengue slp,54.91,SLP,dengue
2024-05-08,mosquito,62.2,MX,dengue
2024-05-08,mosquito,52.53,SLP,dengue
2024-05-09,tos,65.83,MX,hantavirus
2024-05-09,tos,59.95,SLP,hantavirus
2024-05-09,fiebre,68.06,MX,hantavirus
2024-05-09,fiebre,52.47,SLP,hantavirus
2024-05-09,dolor muscular,55.73,MX,hantavirus
2024-05-09,dolor muscular,57.22,SLP,hantavirus
2024-05-09,dificultad para respirar,40.26,MX,hantavirus
2024-05-09,dificultad para respirar,50.0,SLP,hantavirus
2024-05-09,sangrado,38.85,MX,hantavirus
2024-05-09,sangrado,52.09,SLP,hantavirus
2024-05-09,raton de campo,49.15,MX,hantavirus
2024-05-09,raton de campo,49.97,SLP,hantavirus
